artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,in_train,new_filename
Rene Portocarrero,1956,genre painting,450.0,376.0,358909.0,wikiart,Modernismo,Carnival Figures,TRUE,2504.jpg
Rene Portocarrero,1961,cityscape,335.0,450.0,341780.0,wikiart,Modernismo,Landscape of Havana,TRUE,74908.jpg
Reuben Nakian,1981.0,quadratura,550.0,825.0,48739.0,wikiart,Expressionism,Nymph and Goat,TRUE,94913.jpg
Reuben Nakian,1981.0,mythological painting,550.0,479.0,59461.0,wikiart,Expressionism,Portfolio,TRUE,42583.jpg
Reuben Nakian,1970.0,nude painting (nu),529.0,450.0,95428.0,wikiart,Expressionism,Nude 1,TRUE,2166.jpg
Reuben Nakian,1981.0,mythological painting,570.0,409.0,104877.0,wikiart,Expressionism,Nymph and Goats,TRUE,2227.jpg
Reuben Nakian,,mythological painting,570.0,382.0,91678.0,wikiart,Expressionism,Leda and Swan,TRUE,4761.jpg
Reuben Nakian,1959.0,,500.0,416.0,93895.0,wikiart,Abstract Expressionism,Duchess of Alba,TRUE,18497.jpg
Reuben Nakian,1959.0,,550.0,377.0,75364.0,wikiart,Abstract Expressionism,Dutchess of Alba,TRUE,18215.jpg
Reza Abbasi,1600.0,miniature,1568.0,1824.0,485248.0,wikiart,Safavid Period,Girl,TRUE,3833.jpg
Reza Abbasi,,miniature,944.0,1800.0,224581.0,wikiart,Safavid Period,A Lady with a Fan,TRUE,89698.jpg
Reza Abbasi,1630.0,miniature,667.0,1024.0,234294.0,wikiart,Safavid Period,Two Lovers,TRUE,24529.jpg
Reza Abbasi,,miniature,579.0,387.0,49520.0,wikiart,Safavid Period,Princely Youth and Dervish (attributed),TRUE,46813.jpg
Reza Abbasi,,miniature,455.0,833.0,401831.0,wikiart,Safavid Period,Cup-bearer,TRUE,62221.jpg
Reza Abbasi,1609.0,miniature,375.0,605.0,373574.0,wikiart,Safavid Period,Saki,TRUE,25986.jpg
Reza Abbasi,1595.0,miniature,850.0,699.0,494826.0,wikiart,Safavid Period,Reclining woman,TRUE,94583.jpg
Reza Abbasi,1590.0,miniature,450.0,682.0,201044.0,wikiart,Safavid Period,Reclining Nude,TRUE,77133.jpg
Richard Artschwager,1972,interior,500.0,356.0,45281.0,wikiart,Conceptual Art,Interior,TRUE,86939.jpg
Richard Artschwager,1980,interior,768.0,726.0,99286.0,wikiart,Conceptual Art,Window/Table,TRUE,78118.jpg
Richard Artschwager,1966,abstract,768.0,510.0,68929.0,wikiart,Minimalism,Untitled,TRUE,53850.jpg
Richard Artschwager,1976,interior,766.0,768.0,47091.0,wikiart,Conceptual Art,Untitled,TRUE,71669.jpg
Richard Artschwager,1986,landscape,500.0,372.0,76597.0,wikiart,Conceptual Art,Volcano,TRUE,100235.jpg
Richard Artschwager,1975,interior,768.0,681.0,150367.0,wikiart,Conceptual Art,"Door, Mirror, Table, Basket, Rug, Window ",TRUE,17189.jpg
Richard Artschwager,1962,genre painting,500.0,345.0,152432.0,wikiart,Pop Art,Seated Group,TRUE,16956.jpg
Richard Artschwager,1971,interior,768.0,516.0,120717.0,wikiart,Conceptual Art,The Bush,TRUE,22886.jpg
Richard Dadd,1875.0,portrait,742.0,944.0,61181.0,wikiart,Romanticism,Dr William Orange ,TRUE,45518.jpg
Richard Dadd,,literary painting,800.0,800.0,92324.0,wikiart,Romanticism,Puck,TRUE,26078.jpg
Richard Dadd,,literary painting,1600.0,1331.0,1547034.0,wikiart,Romanticism,Titania Sleeping,TRUE,14876.jpg
Richard Dadd,1863.0,portrait,705.0,730.0,67661.0,wikiart,Romanticism,A Turk ,TRUE,93587.jpg
Richard Dadd,1858.0,literary painting,1194.0,941.0,201840.0,wikiart,Romanticism,Contradiction. Oberon and Titania ,TRUE,25669.jpg
Richard Dadd,1852.0,portrait,944.0,783.0,144308.0,wikiart,Romanticism,Sir Alexander Morison,TRUE,28389.jpg
Richard Dadd,1850.0,religious painting,1536.0,1222.0,389646.0,wikiart,Romanticism,The Flight Out of Egypt ,TRUE,48142.jpg
Richard Dadd,1853.0,portrait,1262.0,1536.0,344464.0,wikiart,Romanticism,Portrait of a Young Man ,TRUE,7935.jpg
Richard Diebenkorn,,landscape,1677.0,1970.0,528971.0,wikiart,Expressionism,View from the Porch,TRUE,16791.jpg
Richard Diebenkorn,,still life,1175.0,1561.0,262547.0,wikiart,Expressionism,Bottles,TRUE,16027.jpg
Richard Diebenkorn,,interior,1637.0,1913.0,384378.0,wikiart,Expressionism,Interior with Book ,TRUE,74870.jpg
Richard Diebenkorn,,portrait,1865.0,1802.0,443234.0,wikiart,Expressionism,Seated Woman,TRUE,43790.jpg
Richard Diebenkorn,,abstract,1605.0,1842.0,329858.0,wikiart,Color Field Painting,Ocean Park No. 21,TRUE,11711.jpg
Richard Diebenkorn,,still life,1028.0,786.0,84356.0,wikiart,Expressionism,Lemons and Jar,TRUE,101163.jpg
Richard Diebenkorn,,abstract,1600.0,1999.0,351616.0,wikiart,Color Field Painting,Ocean Park No. 19,TRUE,61353.jpg
Richard Diebenkorn,,abstract,1909.0,1493.0,398101.0,wikiart,Abstract Expressionism,Seawall ,TRUE,79306.jpg
Richard Friese,,animal painting,570.0,389.0,164769.0,wikiart,Naturalism,Löwenpaar in der Savanne,TRUE,12472.jpg
Richard Friese,,animal painting,1178.0,694.0,182923.0,wikiart,Naturalism,Lion,TRUE,15930.jpg
Richard Friese,1900.0,genre painting,800.0,402.0,242659.0,wikiart,Naturalism,Reed harvest,TRUE,20078.jpg
Richard Friese,,animal painting,1280.0,934.0,238395.0,wikiart,Naturalism,Polar bear family,TRUE,63493.jpg
Richard Friese,1890.0,animal painting,480.0,341.0,44825.0,wikiart,Naturalism,The Tiger,TRUE,13093.jpg
Richard Friese,1889.0,animal painting,1024.0,703.0,317247.0,wikiart,Naturalism,The Garden Arbor,TRUE,37384.jpg
Richard Friese,1897.0,animal painting,1024.0,688.0,149422.0,wikipedia,Naturalism,Auf Leben und Tod (Edelhirsche in der Brunft),TRUE,103248.jpg
Richard Friese,,animal painting,689.0,1024.0,345326.0,wikipedia,Naturalism,Alces alces,TRUE,75930.jpg
Richard Hamilton,1973.0,genre painting,431.0,512.0,31651.0,wikiart,Pop Art,Picasso's meninas  ,TRUE,82708.jpg
Richard Hamilton,1964.0,portrait,1772.0,1772.0,762790.0,wikiart,,Portrait of Hugh Gaitskill as a Famous Monster of Filmland  ,TRUE,28763.jpg
Richard Hamilton,1966.0,genre painting,570.0,377.0,259919.0,wikiart,,whitley bay ,TRUE,89932.jpg
Richard Hamilton,1990.0,portrait,1290.0,1242.0,185153.0,wikiart,,The Orangeman,TRUE,76001.jpg
Richard Hamilton,1961.0,figurative,600.0,882.0,47459.0,wikiart,Pop Art,$he ,TRUE,14103.jpg
Richard Hamilton,2004.0,genre painting,500.0,345.0,23289.0,wikiart,Pop Art,Chiara & chair ,TRUE,84028.jpg
Richard Hamilton,1998.0,self-portrait,418.0,445.0,28895.0,wikiart,,Self-portrait with yellow ,TRUE,95960.jpg
Richard Hamilton,1998.0,portrait,500.0,636.0,53482.0,wikiart,,The marriage ,TRUE,74774.jpg
Richard Mortensen,1966,abstract,445.0,570.0,96263.0,wikiart,Concretism,Composition (From the ”Nice” series),TRUE,52463.jpg
Richard Mortensen,1956,abstract,2526.0,3078.0,708039.0,wikiart,Concretism,Hélène,TRUE,11917.jpg
Richard Mortensen,1955,abstract,370.0,500.0,74168.0,wikiart,Concretism,Chatel,TRUE,15198.jpg
Richard Mortensen,1990,abstract,375.0,474.0,46844.0,wikiart,Concretism,Bourgogne,TRUE,53305.jpg
Richard Mortensen,1971,abstract,547.0,570.0,124387.0,wikiart,Concretism,Kiel,TRUE,92812.jpg
Richard Mortensen,1938,abstract,1313.0,1600.0,492059.0,wikiart,Abstract Art,Movement in Nature,TRUE,62097.jpg
Richard Mortensen,1963,abstract,400.0,500.0,116743.0,wikiart,Concretism,Ominenda,TRUE,9634.jpg
Richard Mortensen,1961,abstract,448.0,570.0,100061.0,wikiart,Concretism,Un ronde d'un nuit d'éte,TRUE,89930.jpg
Richard Oelze,1954.0,portrait,378.0,450.0,242146.0,wikiart,Surrealism,Imaginary Portrait,TRUE,11139.jpg
Richard Oelze,1949.0,landscape,570.0,439.0,219370.0,wikiart,Surrealism,Z 74,TRUE,41184.jpg
Richard Oelze,,symbolic painting,1600.0,1164.0,563013.0,wikiart,Surrealism,Mit der Zufalligen Familie,TRUE,39410.jpg
Richard Oelze,,landscape,512.0,503.0,124018.0,wikiart,Surrealism,Farnlandschaft,TRUE,82101.jpg
Richard Oelze,1958.0,landscape,570.0,461.0,263591.0,wikiart,Surrealism,WENN AUCH VON ANDERER SCHÖNHEIT,TRUE,53362.jpg
Richard Oelze,1936.0,symbolic painting,956.0,774.0,137019.0,wikiart,Surrealism,The Expectation,TRUE,56594.jpg
Richard Oelze,1960.0,symbolic painting,1100.0,874.0,179959.0,wikiart,Surrealism,Invention of a Dream,TRUE,365.jpg
Richard Oelze,,symbolic painting,433.0,350.0,45435.0,wikiart,Surrealism,Tal Josafath,TRUE,15524.jpg
Richard Parkes Bonington,1827,marina,792.0,586.0,35267.0,wikiart,Romanticism,A Cutter and other Ships in a Strong Breeze,TRUE,46686.jpg
Richard Parkes Bonington,,genre painting,562.0,745.0,109480.0,wikiart,Romanticism,Francis I and the Duchess of Etampes,TRUE,65601.jpg
Richard Parkes Bonington,1828,sketch and study,748.0,454.0,68532.0,wikiart,Romanticism,The Undercliff,TRUE,15426.jpg
Richard Parkes Bonington,1826,cityscape,472.0,721.0,105601.0,wikiart,Romanticism,"Corso Sant'Anastasia, Verona, with the Palace of Prince Maffei",TRUE,18963.jpg
Richard Parkes Bonington,1823,landscape,1251.0,898.0,146852.0,wikiart,Romanticism,Boats by the Normandy Shore,TRUE,92633.jpg
Richard Parkes Bonington,c.1825,landscape,717.0,517.0,25582.0,wikiart,Romanticism,River Scene in France,TRUE,27848.jpg
Richard Parkes Bonington,1827,cityscape,560.0,703.0,82754.0,wikiart,Romanticism,"Piazza San Marco, Venice",TRUE,8516.jpg
Richard Parkes Bonington,c.1825,landscape,948.0,760.0,78678.0,wikiart,Romanticism,Landscape near Quilleboeuf,TRUE,31078.jpg
Richard Paul Lohse,1952.0,abstract,400.0,402.0,31819.0,wikiart,Concretism,Drei Gruppen mit grnem Zentrum,TRUE,96572.jpg
Richard Paul Lohse,1981.0,abstract,512.0,512.0,28155.0,wikiart,Concretism,Untitled,TRUE,64377.jpg
Richard Paul Lohse,1969.0,abstract,570.0,564.0,138344.0,wikiart,Concretism,Fünfzehn systematische Farbreihen mit vertikalen Verdichtungen,TRUE,81399.jpg
Richard Paul Lohse,1955.0,abstract,512.0,507.0,40250.0,wikiart,Concretism,Six systematical colour rows from bright to bright,TRUE,73116.jpg
Richard Paul Lohse,1949.0,abstract,570.0,567.0,197590.0,wikiart,Concretism,Diffusion of Two Groups of Colour,TRUE,36449.jpg
Richard Paul Lohse,,abstract,570.0,567.0,59069.0,wikiart,Concretism,Drei Horizontal Gruppen mit gelben Zentrum Variation E,TRUE,1162.jpg
Richard Paul Lohse,1961.0,abstract,512.0,509.0,54529.0,wikiart,Concretism,Farbenergien in vier Richtungen,TRUE,47325.jpg
Richard Paul Lohse,1968.0,abstract,570.0,570.0,84744.0,wikiart,Concretism,Sechs vertikale systematische Farbreihen mit orangem Quadrat rechts oben,TRUE,13645.jpg
Richard Pousette-Dart,1971,abstract,609.0,464.0,63798.0,wikiart,Abstract Expressionism,Night Landscape,TRUE,3829.jpg
Richard Pousette-Dart,1980,abstract,538.0,707.0,144044.0,wikiart,Abstract Expressionism,Circle by the Falling Waters ,TRUE,46474.jpg
Richard Pousette-Dart,1943,abstract,644.0,750.0,289586.0,wikiart,Abstract Expressionism,The Center,TRUE,94618.jpg
Richard Pousette-Dart,1991,abstract,579.0,480.0,252405.0,wikiart,Abstract Art,Palm Sight,TRUE,6094.jpg
Richard Pousette-Dart,1976,abstract,1000.0,598.0,579373.0,wikiart,Abstract Expressionism,"Celebration, Birth",TRUE,95808.jpg
Richard Pousette-Dart,1943,abstract,387.0,480.0,76333.0,wikiart,Abstract Expressionism,Abstract Eye ,TRUE,18740.jpg
Richard Pousette-Dart,1952,abstract,412.0,750.0,156995.0,wikiart,Abstract Expressionism,Golden Dawn,TRUE,53828.jpg
Richard Pousette-Dart,1992,abstract,483.0,480.0,112637.0,wikiart,Abstract Expressionism,From the Edge of Darkness ,TRUE,17773.jpg
Richard Wilson,1765.0,landscape,1024.0,763.0,165842.0,wikipedia,Rococo,Tivoli: The Temple of the Sybil and the Campagna,TRUE,5597.jpg
Richard Wilson,1775.0,landscape,1024.0,743.0,123553.0,wikipedia,Rococo,A View of the Tiber with Rome in the Distance,TRUE,66641.jpg
Richard Wilson,1754.0,capriccio,1024.0,763.0,130007.0,wikiart,Rococo,"Landscape Capriccio with Tomb of the Horatii and Curiatii, and the Villa of Maecenas at Tivoli",TRUE,81718.jpg
Richard Wilson,1800.0,landscape,932.0,768.0,124246.0,wikipedia,Rococo,The Head of Lake Nemi,TRUE,91397.jpg
Richard Wilson,1772.0,landscape,1278.0,1024.0,428030.0,wikipedia,Rococo,Dinas Bran from Llangollen,TRUE,11176.jpg
Richard Wilson,1765.0,landscape,1024.0,752.0,131378.0,wikipedia,Rococo,Italian Landscape (Morning),TRUE,37324.jpg
Richard Wilson,1766.0,landscape,968.0,768.0,129471.0,wikipedia,Rococo,Snowdon from Llyn Nantlle,TRUE,33558.jpg
Richard Wilson,1760.0,landscape,1024.0,724.0,183116.0,wikipedia,Rococo,The White Monk,TRUE,44529.jpg
Rik Wouters,1915,genre painting,1192.0,1024.0,323605.0,wikipedia,Fauvism,Afternoon in Amsterdam,TRUE,30754.jpg
Rik Wouters,1914,genre painting,380.0,475.0,45485.0,wikiart,Fauvism,The flute player,TRUE,90595.jpg
Rik Wouters,1911,portrait,381.0,475.0,53017.0,wikiart,Fauvism,Baby with blue cap,TRUE,82575.jpg
Rik Wouters,1912,genre painting,1177.0,1024.0,302466.0,wikipedia,Fauvism,Education,TRUE,72496.jpg
Rik Wouters,1915,self-portrait,935.0,1024.0,234485.0,wikipedia,Fauvism,Self-portrait with Black Bandage,TRUE,92622.jpg
Rik Wouters,1914,genre painting,981.0,1024.0,282273.0,wikipedia,Fauvism,Lady in Blue in front of a Mirror,TRUE,56572.jpg
Rik Wouters,1913,portrait,700.0,1024.0,187923.0,wikipedia,Fauvism,Portrait of Mrs. Giroux,TRUE,16690.jpg
Rik Wouters,1908,interior,1089.0,1024.0,333902.0,wikipedia,Fauvism,Dining Table,TRUE,98364.jpg
Robert Bateman,,genre painting,1600.0,1097.0,440602.0,wikiart,Romanticism,Three Women Plucking Mandrakes,TRUE,13989.jpg
Robert Bateman,1877.0,religious painting,1280.0,859.0,261859.0,wikiart,Romanticism,The Pool of Bethesda ,TRUE,69952.jpg
Robert Bateman,1880.0,genre painting,944.0,655.0,130828.0,wikiart,Romanticism,Appleton Thorn ,TRUE,84101.jpg
Robert Bateman,,literary painting,600.0,449.0,49861.0,wikiart,Romanticism,The Dead Knight,TRUE,58496.jpg
Robert Bateman,,genre painting,600.0,401.0,102949.0,wikiart,Romanticism,"The Limes, Wittsbridge",TRUE,64748.jpg
Robert Bateman,1874.0,literary painting,512.0,367.0,49865.0,wikiart,Romanticism,"Reading of Love, He being by ",TRUE,25378.jpg
Robert Bateman,,literary painting,500.0,348.0,45452.0,wikiart,Romanticism,Heloise and Abelard,TRUE,91408.jpg
Robert Bateman,1886.0,portrait,315.0,497.0,44524.0,wikiart,Romanticism,The Artist's Wife ,TRUE,79783.jpg
Robert Brackman,,portrait,1312.0,1600.0,296837.0,wikiart,Realism,Rochelle,TRUE,82219.jpg
Robert Brackman,,still life,534.0,444.0,55784.0,wikiart,Realism,Musical Tabletop,TRUE,96858.jpg
Robert Brackman,,nude painting (nu),612.0,480.0,27826.0,wikiart,Realism,Woman with basket,TRUE,82034.jpg
Robert Brackman,,nude painting (nu),985.0,1549.0,434564.0,wikiart,Realism,Pastel Nude,TRUE,37028.jpg
Robert Brackman,,nude painting (nu),600.0,379.0,53556.0,wikiart,Realism,Reclining Nude Woman,TRUE,53462.jpg
Robert Brackman,1960.0,portrait,666.0,800.0,120265.0,wikiart,Realism,Girl from Village,TRUE,79673.jpg
Robert Brackman,,self-portrait,400.0,460.0,51259.0,wikiart,Realism,Self-Portrait,TRUE,46322.jpg
Robert Brackman,,still life,590.0,480.0,70605.0,wikiart,Realism,Still Life,TRUE,89362.jpg
Robert Delaunay,,abstract,956.0,1000.0,84434.0,wikiart,Orphism,Premier Disque,TRUE,89408.jpg
Robert Delaunay,1911,abstract,613.0,800.0,136128.0,wikiart,Orphism,Ciudades. City,TRUE,86122.jpg
Robert Delaunay,1916,genre painting,2000.0,1782.0,1677120.0,wikiart,Orphism,Tall Portuguese Woman,TRUE,42090.jpg
Robert Delaunay,,abstract,388.0,467.0,27326.0,wikiart,Orphism,Rhythm,TRUE,76331.jpg
Robert Delaunay,1916,genre painting,974.0,715.0,112867.0,wikiart,Orphism,Poring,TRUE,50274.jpg
Robert Delaunay,1912,abstract,894.0,1024.0,129842.0,wikiart,Orphism,Window,TRUE,5556.jpg
Robert Delaunay,1912,mythological painting,692.0,901.0,626340.0,wikiart,Orphism,The Three Graces,TRUE,68967.jpg
Robert Delaunay,1912,abstract,1600.0,1569.0,438514.0,wikiart,Orphism,Rhythm,TRUE,12845.jpg
Robert Heinecken,1988,figurative,440.0,480.0,43263.0,wikiart,Conceptual Art,Recto/Verso #2,TRUE,84611.jpg
Robert Heinecken,1988,figurative,405.0,500.0,82123.0,wikiart,Conceptual Art,Recto/Verso #7,TRUE,449.jpg
Robert Heinecken,1989,figurative,325.0,555.0,87995.0,wikiart,Conceptual Art,Shiva Manifesting as a Single Mother,TRUE,80997.jpg
Robert Heinecken,1966,figurative,406.0,425.0,45357.0,wikiart,Conceptual Art,24 Figure Blocks,TRUE,39972.jpg
Robert Heinecken,1989,figurative,335.0,450.0,57499.0,wikiart,Conceptual Art,Recto/Verso #11,TRUE,32768.jpg
Robert Henri,,portrait,783.0,954.0,133287.0,wikiart,American Realism,Little Dutch Girl,TRUE,82776.jpg
Robert Henri,1910.0,portrait,850.0,1001.0,117295.0,wikiart,American Realism,"Newsgirl, Madrid, Spain ",TRUE,43987.jpg
Robert Henri,1917.0,portrait,1024.0,1269.0,832791.0,wikiart,American Realism,Maria and Baby ,TRUE,15453.jpg
Robert Henri,1915.0,portrait,909.0,1085.0,146927.0,wikipedia,American Realism,Patience ,TRUE,62650.jpg
Robert Henri,1908.0,portrait,536.0,1280.0,508337.0,wikiart,American Realism,El Picador (Antonio Baños Calero) ,TRUE,80603.jpg
Robert Henri,1914.0,portrait,622.0,750.0,278157.0,wikiart,American Realism,Tam Gan,TRUE,66899.jpg
Robert Henri,1915.0,portrait,919.0,1143.0,102029.0,wikiart,American Realism,Edna ,TRUE,16214.jpg
Robert Henri,1914.0,portrait,987.0,1200.0,589443.0,wikiart,American Realism,The Beach Hat ,TRUE,82182.jpg
Robert Julian Onderdonk,,genre painting,867.0,1200.0,1443467.0,wikiart,Impressionism,The Family at Cards (unfinished),TRUE,828.jpg
Robert Julian Onderdonk,1922.0,landscape,1280.0,947.0,1985261.0,wikiart,Impressionism,"Late Afternoon, Alamo Heights, San Antonio, Texas",TRUE,77896.jpg
Robert Julian Onderdonk,1902.0,self-portrait,535.0,800.0,584922.0,wikiart,Impressionism,Self Portrait,TRUE,69222.jpg
Robert Julian Onderdonk,1920.0,landscape,1256.0,1024.0,1552571.0,wikiart,Impressionism,San Antonio River,TRUE,91900.jpg
Robert Julian Onderdonk,1909.0,landscape,511.0,821.0,479602.0,wikiart,Impressionism,"A Thousand Islands, St. Lawrence River",TRUE,19189.jpg
Robert Julian Onderdonk,1919.0,landscape,900.0,576.0,638862.0,wikiart,Impressionism,Southwest Texas,TRUE,90762.jpg
Robert Julian Onderdonk,,landscape,1280.0,778.0,1495632.0,wikiart,Impressionism,Field of Bluebonnets,TRUE,15660.jpg
Robert Julian Onderdonk,1901.0,landscape,1280.0,932.0,1979471.0,wikiart,Impressionism,Springtime,TRUE,64242.jpg
Robert Nickle,,abstract,432.0,428.0,21134.0,wikiart,Abstract Expressionism,Untitled,TRUE,16250.jpg
Robert Nickle,1979.0,abstract,550.0,356.0,89803.0,wikiart,Abstract Expressionism,Untitled Collage,TRUE,29976.jpg
Robert Nickle,1969.0,abstract,550.0,534.0,80555.0,wikiart,Abstract Expressionism,Untitled,TRUE,63710.jpg
Robert Nickle,1975.0,abstract,475.0,438.0,144488.0,wikiart,Abstract Expressionism,Untitled,TRUE,11454.jpg
Robert Nickle,1963.0,abstract,475.0,461.0,132413.0,wikiart,Abstract Expressionism,Untitled,TRUE,43071.jpg
Robert Nickle,1979.0,abstract,500.0,549.0,115035.0,wikiart,Abstract Expressionism,Untitled,TRUE,92202.jpg
Robert Nickle,1961.0,abstract,570.0,515.0,140346.0,wikiart,Abstract Expressionism,Untitled,TRUE,78072.jpg
Robert Nickle,1974.0,abstract,550.0,333.0,80748.0,wikiart,Abstract Expressionism,Untitled,TRUE,715.jpg
Robert Spencer,1921.0,cityscape,801.0,700.0,630820.0,wikiart,Impressionism,Jack's Castle ,TRUE,83684.jpg
Robert Spencer,,cityscape,1950.0,1629.0,781629.0,wikiart,Impressionism,A River Mill Town,TRUE,60725.jpg
Robert Spencer,1915.0,cityscape,861.0,763.0,839622.0,wikiart,Impressionism,A Row of Tenements ,TRUE,87055.jpg
Robert Spencer,1917.0,cityscape,980.0,834.0,1026756.0,wikiart,Impressionism,A Fisherman's House ,TRUE,84707.jpg
Robert Spencer,1919.0,genre painting,851.0,1017.0,957365.0,wikiart,Impressionism,Washer Woman ,TRUE,59531.jpg
Robert Spencer,1929.0,genre painting,786.0,902.0,752557.0,wikiart,Impressionism,On the Bank ,TRUE,100130.jpg
Robert Spencer,,genre painting,1050.0,858.0,519484.0,wikiart,Impressionism,"The Peddler's Cart on the Canal, New Hope",TRUE,12801.jpg
Robert Spencer,1928.0,cityscape,987.0,833.0,1084210.0,wikiart,Impressionism,Boating Party ,TRUE,61124.jpg
Robert Strubin,1956,symbolic painting,570.0,565.0,240429.0,wikiart,Concretism,Rosette,TRUE,87650.jpg
Robert Strubin,1954,symbolic painting,570.0,563.0,297942.0,wikiart,Concretism,Rosette,TRUE,51016.jpg
Robert Strubin,1938,symbolic painting,570.0,562.0,202274.0,wikiart,Concretism,Rosette,TRUE,16895.jpg
Robert Strubin,1958,abstract,570.0,532.0,192668.0,wikiart,Concretism,"Musical Painting: Giuseppe Verdi, Requiem",TRUE,88268.jpg
Robert Strubin,1959,abstract,488.0,570.0,188857.0,wikiart,Concretism,Arthur Honegger: Pastorale d''été,TRUE,44254.jpg
Robert Strubin,1958,abstract,419.0,570.0,168620.0,wikiart,Concretism,"Verdi Requiem, pg. 201-05 (Fragm.)",TRUE,58739.jpg
Robert Strubin,1958,abstract,570.0,406.0,170234.0,wikiart,Concretism,"Beethoven, Sonate Clair de Lune Domin., Fragm. Ière partie",TRUE,7836.jpg
Robert Strubin,1960,abstract,570.0,400.0,106910.0,wikiart,Concretism,Musikbild zu einer Komposition von Pjotr Iljitsch Tschaikowski,TRUE,95375.jpg
Roberto Aizenberg,,abstract,1600.0,1287.0,183914.0,wikiart,Metaphysical art,unknown title,TRUE,17384.jpg
Roberto Aizenberg,1974.0,abstract,400.0,612.0,9124.0,wikiart,Hard Edge Painting,Painting,TRUE,85779.jpg
Roberto Aizenberg,1975.0,,384.0,512.0,119518.0,wikiart,Hard Edge Painting,Painting,TRUE,18051.jpg
Roberto Aizenberg,1975.0,,530.0,565.0,59373.0,wikiart,Hard Edge Painting,Untitled,TRUE,16781.jpg
Roberto Aizenberg,1989.0,figurative,399.0,512.0,97753.0,wikiart,Metaphysical art,Painting,TRUE,54137.jpg
Roberto Aizenberg,1995.0,figurative,319.0,512.0,25869.0,wikiart,Metaphysical art,Tower,TRUE,39513.jpg
Roberto Aizenberg,1971.0,,454.0,570.0,33537.0,wikiart,Metaphysical art,Painting,TRUE,207.jpg
Roberto Aizenberg,1990.0,abstract,391.0,431.0,24484.0,wikiart,Hard Edge Painting,Untitled,TRUE,40368.jpg
Roberto Matta,,figurative,1573.0,1961.0,439965.0,wikiart,Surrealism,Effare,TRUE,4958.jpg
Roberto Matta,,figurative,1772.0,1360.0,306187.0,wikiart,Surrealism,Untitled,TRUE,77369.jpg
Roberto Matta,1940.0,landscape,905.0,585.0,120609.0,wikiart,Surrealism,Dark Light,TRUE,20490.jpg
Roberto Matta,1950.0,nude painting (nu),828.0,675.0,116627.0,wikiart,Surrealism,Nude,TRUE,57292.jpg
Roberto Matta,,symbolic painting,1000.0,1304.0,221963.0,wikiart,Surrealism,Pyrocentre,TRUE,73330.jpg
Roberto Matta,1946.0,symbolic painting,803.0,575.0,109174.0,wikiart,Surrealism,A Grave Situation,TRUE,56193.jpg
Roberto Matta,1938.0,abstract,684.0,520.0,114054.0,wikiart,Surrealism,Glande fiction,TRUE,91093.jpg
Roberto Matta,2002.0,symbolic painting,564.0,650.0,99237.0,wikiart,Surrealism,La Source de Calm,TRUE,37946.jpg
Roberto Sambonet,,design,600.0,457.0,83690.0,wikiart,Concretism,unknown title,TRUE,62991.jpg
Roberto Sambonet,,abstract,600.0,455.0,44647.0,wikiart,Concretism,unknown title,TRUE,37769.jpg
Roberto Sambonet,,abstract,500.0,500.0,60297.0,wikiart,Pop Art,unknown title,TRUE,47124.jpg
Roberto Sambonet,1954.0,design,500.0,408.0,17447.0,wikiart,Concretism,Fish Poacher,TRUE,69288.jpg
Roberto Sambonet,1972.0,design,482.0,420.0,22029.0,wikiart,Concretism,Glasses,TRUE,38222.jpg
Roberto Sambonet,1976.0,design,450.0,338.0,32457.0,wikiart,Concretism,RSt Set,TRUE,77957.jpg
Roger Raveel,1949.0,cityscape,400.0,394.0,30731.0,wikiart,Neo-Expressionism,From my garden ,TRUE,15318.jpg
Roger Raveel,,figurative,400.0,530.0,40750.0,wikiart,Neo-Expressionism,Zoals zijn beelden,TRUE,38954.jpg
Roger Raveel,1948.0,portrait,780.0,1000.0,180516.0,wikiart,Pop Art,Zulma,TRUE,55226.jpg
Roger Raveel,,figurative,400.0,533.0,31913.0,wikiart,Neo-Expressionism,Zoals zijn beelden,TRUE,45591.jpg
Roger Raveel,,genre painting,670.0,376.0,62030.0,wikiart,Pop Art,unknown title,TRUE,61781.jpg
Roger Raveel,,self-portrait,653.0,1000.0,65496.0,wikiart,Pop Art,Self-portrait,TRUE,17240.jpg
Roger Raveel,,figurative,716.0,1023.0,63941.0,wikiart,Pop Art,Hersenslag,TRUE,85932.jpg
Roger Raveel,1957.0,animal painting,383.0,400.0,27796.0,wikiart,Neo-Expressionism,Bull ,TRUE,36092.jpg
Rogier van der Weyden,1464,portrait,820.0,1125.0,121073.0,wikiart,Northern Renaissance,Portrait of a Woman,TRUE,72906.jpg
Rogier van der Weyden,,religious painting,2024.0,2932.0,597267.0,wikiart,Northern Renaissance,Madonna with the saints,TRUE,35841.jpg
Rogier van der Weyden,,portrait,659.0,950.0,102108.0,wikiart,Northern Renaissance,Man holding book,TRUE,92129.jpg
Rogier van der Weyden,1430,religious painting,1576.0,2615.0,498736.0,wikiart,Northern Renaissance,Christ appears to Mary,TRUE,81371.jpg
Rogier van der Weyden,,religious painting,505.0,800.0,154202.0,wikiart,Northern Renaissance,Madonna and Child,TRUE,39492.jpg
Rogier van der Weyden,1450,religious painting,870.0,1130.0,137088.0,wikipedia,Northern Renaissance,Saint Ivo,TRUE,2864.jpg
